userId,movieId,rating
122,58998,0.8889
122,59387,0.8889
122,60069,1.0
122,60074,0.6667
122,60684,0.8889
122,61240,0.8889
122,61323,1.0
122,63113,0.8889
122,63131,0.7778
122,64957,0.8889
122,66097,0.8889
122,67087,0.8889
122,68237,1.0
122,68954,1.0
122,69122,0.8889
122,69481,0.8889
122,69784,0.8889
122,71530,0.5556
122,71535,0.8889
122,72226,1.0
122,72998,0.8889
122,74458,1.0
122,76251,0.7778
122,77561,0.7778
122,78209,0.7778
122,79132,0.8889
122,79592,0.8889
122,79702,1.0
122,80463,1.0
122,81229,0.6667
122,81537,0.8889
122,81591,1.0
122,86190,0.6667
122,86833,1.0
122,87232,1.0
122,87306,0.8889
122,87869,0.6667
122,89470,0.8889
122,91529,0.7778
122,91535,0.7778
122,91658,0.7778
122,92535,1.0
122,93510,0.8889
122,93840,1.0
122,94677,0.8889
122,94864,0.7778
122,94959,1.0
122,96079,0.8889
122,96737,1.0
122,97306,0.7778
122,99007,0.6667
122,99114,1.0
122,101864,0.7778
122,103042,0.7778
122,103141,0.8889
122,103228,0.8889
122,103253,0.7778
122,103341,1.0
122,103772,0.8889
122,104841,0.8889
122,106002,0.5556
122,106782,1.0
122,106920,1.0
122,107406,0.8889
122,108932,0.8889
122,109487,1.0
122,112852,0.7778
122,114662,0.6667
122,115569,0.8889
122,115617,0.7778
122,117529,0.7778
122,119145,0.8889
122,120466,1.0
122,122882,1.0
122,122886,1.0
122,122900,0.7778
122,128360,1.0
122,134130,0.7778
122,134368,0.6667
122,139385,1.0
122,152077,0.7778
122,152081,0.7778
123,47,0.8889
123,260,0.8889
123,293,0.6667
123,296,0.7778
123,318,0.7778
123,593,0.7778
123,1196,0.7778
123,2329,0.8889
123,2571,0.7778
123,2858,0.6667
123,2959,0.8889
123,4226,0.8889
123,4776,0.7778
123,4886,0.7778
123,4993,0.6667
123,5952,0.6667
123,6016,0.6667
123,7153,0.6667
123,44199,0.7778
123,48780,0.7778
123,51540,0.7778
123,54286,0.6667
123,55765,0.7778
123,58803,0.8889
123,59315,0.7778
123,60684,0.7778
123,64969,0.7778
123,68157,0.7778
123,68554,0.8889
123,76093,0.8889
123,79132,0.7778
123,80463,0.8889
123,84152,0.7778
123,85414,0.8889
123,87232,0.7778
123,89745,0.7778
123,91500,0.6667
123,91542,0.7778
123,96829,0.8889
123,99114,0.8889
123,104879,0.7778
123,104913,0.6667
123,106920,0.6667
123,109487,0.8889
123,111759,0.8889
123,112552,0.6667
123,112556,0.8889
123,112852,0.7778
123,115569,0.8889
123,115617,0.6667
123,116797,0.8889
124,1,0.7778
124,50,0.8889
124,110,0.6667
124,175,0.7778
124,256,0.5556
124,260,0.7778
124,296,0.8889
124,318,0.8889
124,344,0.6667
124,356,1.0
124,480,0.6667
124,520,0.7778
124,543,0.5556
124,593,0.7778
124,608,1.0
124,1091,0.5556
124,1092,0.7778
124,1196,0.8889
124,1210,0.8889
124,1223,0.7778
124,1358,1.0
124,1405,0.7778
124,1517,0.7778
124,1617,0.7778
124,1644,0.4444
124,1784,0.7778
124,1884,0.8889
124,1961,0.7778
124,2161,0.6667
124,2329,0.8889
124,2353,0.5556
124,2683,0.7778
124,2712,0.6667
124,2858,1.0
124,3147,0.8889
124,3252,0.8889
124,3263,0.7778
124,3328,0.8889
124,3556,0.7778
124,3949,1.0
124,4226,0.8889
124,4995,0.7778
124,5608,0.8889
124,6188,0.7778
124,6377,1.0
124,7361,1.0
124,8641,0.6667
124,50872,0.8889
124,56145,0.0
124,79592,0.3333
125,2,0.7778
125,81,0.5556
125,110,0.8889
125,208,0.7778
125,223,1.0
125,288,1.0
125,296,0.8889
125,318,0.7778
125,337,1.0
125,356,1.0
125,555,0.7778
125,589,0.7778
125,593,0.7778
125,608,0.5556
125,858,0.8889
125,1084,0.8889
125,1120,0.8889
125,1193,1.0
125,1206,0.8889
125,1210,0.7778
125,1215,0.7778
125,1221,0.8889
125,1240,0.7778
125,1261,0.8889
125,1265,0.8889
125,1270,1.0
125,1285,0.6667
125,1580,0.7778
125,1590,0.3333
125,1625,1.0
125,1726,0.8889
125,1732,0.8889
125,1873,0.5556
125,2318,0.6667
125,2321,1.0
125,2387,0.8889
125,2571,1.0
125,2596,0.8889
125,2600,1.0
125,2657,0.3333
125,2692,0.7778
125,2858,1.0
125,2918,0.7778
125,2959,1.0
125,3052,1.0
125,3083,0.7778
125,3147,0.7778
125,3949,0.4444
125,4022,0.6667
125,4226,0.7778
125,4246,0.4444
125,4643,0.7778
125,4848,0.8889
125,4878,0.8889
125,4973,0.0
125,4979,0.8889
125,4995,0.7778
125,5218,0.6667
125,5219,0.5556
125,5459,0.5556
125,5617,0.8889
125,5816,0.5556
125,5903,0.6667
125,5956,0.8889
125,6016,0.7778
125,6502,0.6667
125,6539,0.7778
125,6711,0.5556
125,6874,0.8889
125,7022,1.0
125,7254,1.0
125,7265,1.0
125,7361,0.8889
125,7371,1.0
125,7438,0.8889
125,8360,0.6667
125,8368,0.5556
125,8376,0.7778
125,8665,0.5556
125,8807,0.5556
125,8957,1.0
125,27773,0.8889
125,33615,0.5556
125,33794,0.7778
125,35836,0.7778
125,36401,0.5556
125,44191,0.6667
125,44195,0.7778
125,44974,0.8889
125,45722,0.6667
125,47997,0.7778
125,48385,0.8889
125,48516,0.7778
125,48774,0.8889
125,52328,0.4444
125,52973,0.8889
125,53125,0.7778
125,54190,1.0
125,54286,0.4444
125,54503,0.8889
125,55247,0.6667
125,55820,0.0
125,56174,0.3333
125,58559,0.7778
125,58998,0.3333
125,59315,0.6667
125,59784,0.7778
125,60069,0.7778
125,60072,0.7778
125,60684,0.6667
125,60756,0.7778
125,60950,1.0
125,61323,0.3333
125,62434,0.8889
125,65514,0.7778
125,67087,0.3333
125,68157,0.4444
125,68237,0.6667
125,68358,0.6667
125,68954,0.7778
125,69757,0.1111
125,70286,0.7778
125,71057,0.7778
125,71264,0.8889
125,71530,0.3333
125,72011,0.7778
125,72226,1.0
125,72998,0.8889
125,74789,0.3333
125,76077,0.6667
125,76093,0.7778
125,76251,0.7778
125,76293,0.4444
125,79132,0.7778
125,79592,0.7778
125,79702,0.7778
125,80549,0.6667
125,81562,0.7778
125,83349,0.5556
125,84152,0.6667
125,84772,0.5556
125,84954,0.6667
125,86190,0.5556
125,86332,0.5556
125,87869,0.7778
125,88129,0.8889
125,88140,0.5556
125,88163,0.7778
125,88744,0.7778
125,91500,0.3333
125,91542,0.6667
125,92259,0.7778
125,93510,0.7778
125,93840,0.8889
125,94677,0.8889
125,94959,1.0
125,95167,0.6667
125,95441,0.8889
125,96588,0.7778
125,96829,0.8889
125,97752,0.7778
125,97913,0.6667
125,97938,0.7778
125,99007,0.8889
125,99114,0.7778
125,103341,0.8889
125,104374,0.7778
125,106782,0.8889
125,106918,0.7778
125,106920,0.7778
125,108932,0.5556
125,109487,0.6667
125,111113,0.7778
125,111743,0.7778
125,111759,0.7778
125,112183,0.7778
125,112552,0.7778
125,112623,0.7778
125,114935,0.7778
125,115617,0.7778
125,116897,0.8889
125,119141,0.7778
125,119145,0.7778
125,120466,0.5556
125,122882,0.8889
125,122892,0.5556
125,122904,0.8889
125,122918,0.6667
125,122922,0.7778
125,128360,0.7778
125,134130,0.7778
125,134393,0.7778
125,135143,0.6667
125,135887,0.5556
125,136864,0.4444
125,137857,0.6667
125,138036,0.7778
125,139385,0.5556
125,143355,0.6667
125,148626,0.6667
125,152077,0.7778
125,152081,0.7778
125,158238,0.7778
125,164179,0.6667
125,166461,0.7778
125,166528,0.5556
125,168250,0.7778
125,168252,0.6667
125,174055,0.5556
125,176371,0.6667
129,47,0.6667
129,110,0.7778
129,160,0.6667
129,185,0.6667
129,208,0.7778
129,239,0.7778
129,253,0.6667
129,260,0.7778
129,292,0.6667
129,316,0.8889
129,480,0.6667
129,485,0.6667
129,541,0.6667
129,588,0.6667
129,597,0.7778
129,648,0.7778
129,653,0.6667
129,733,0.7778
129,736,0.7778
129,780,0.6667
129,1073,0.7778
129,1101,0.7778
129,1136,0.6667
129,1196,0.7778
129,1197,1.0
129,1210,0.7778
129,1222,0.7778
129,1358,0.0
129,1380,0.8889
129,1517,0.6667
129,1527,0.8889
129,1544,0.7778
129,1573,0.6667
129,1625,0.7778
129,1676,1.0
129,1690,0.6667
129,1721,0.6667
129,1907,0.8889
129,1968,0.6667
129,2021,0.6667
129,2028,0.8889
129,2105,0.7778
129,2138,0.8889
129,2139,0.6667
129,2167,0.7778
129,2174,0.8889
129,2396,0.7778
129,2571,0.8889
129,2628,0.6667
129,2683,0.5556
129,2692,0.8889
129,2706,0.6667
129,2791,0.7778
129,2858,0.8889
129,2890,0.8889
129,2916,0.7778
129,2959,0.7778
129,2987,0.7778
129,3000,0.8889
129,3034,0.7778
129,3421,0.7778
129,3556,1.0
129,3578,0.8889
129,3623,0.6667
129,3698,0.7778
129,3745,0.7778
129,3793,0.7778
129,3948,0.6667
129,3977,0.6667
129,3996,0.7778
129,4025,0.5556
129,4226,0.5556
129,4306,0.6667
129,4308,0.7778
129,4310,0.7778
129,4370,0.4444
129,4446,0.7778
129,4447,0.6667
129,4878,0.4444
129,4886,0.7778
129,4896,0.7778
129,4963,0.7778
129,4993,0.8889
129,5010,0.8889
129,5378,0.6667
129,5418,0.7778
129,5445,0.7778
129,5481,0.4444
129,5502,0.7778
129,5618,0.8889
129,5679,0.3333
129,5816,0.7778
129,5952,0.8889
129,6218,0.8889
129,6333,0.8889
129,6365,0.7778
129,6378,0.7778
129,6502,0.6667
129,6537,0.6667
129,6539,0.7778
129,6711,0.7778
129,6863,0.7778
129,6874,0.8889
129,6934,0.6667
129,7099,0.8889
129,7143,1.0
129,7153,0.8889
129,7438,0.7778
129,7458,0.6667
129,8368,0.7778
129,8644,0.7778
129,8665,0.7778
129,8874,0.7778
129,27660,0.8889
129,30793,0.6667
129,31658,0.7778
129,32587,0.8889
129,33004,0.6667
129,33166,1.0
129,33493,0.6667
129,33615,0.5556
129,33679,1.0
129,33794,0.8889
129,34048,0.6667
129,35836,0.7778
129,37830,0.8889
129,39183,0.7778
129,40815,0.7778
129,40819,0.7778
129,41566,0.7778
129,44191,0.8889
129,45186,0.7778
129,45499,0.8889
129,45722,0.7778
129,49649,0.4444
131,31,0.5556
131,47,0.7778
131,50,0.7778
131,110,0.4444
131,111,0.7778
131,260,0.4444
131,293,0.7778
131,296,0.7778
131,318,0.7778
131,356,0.5556
131,541,0.7778
131,593,0.7778
131,608,0.7778
131,778,0.7778
131,858,0.7778
131,908,0.7778
131,969,0.6667
131,1061,0.6667
131,1089,0.7778
131,1104,0.8889
131,1136,0.5556
131,1193,0.6667
131,1196,0.4444
131,1200,0.6667
131,1213,0.7778
131,1214,0.8889
131,1221,0.7778
131,1228,0.8889
131,1233,0.7778
131,1276,0.7778
131,1288,0.6667
131,1617,0.7778
131,2028,0.4444
131,2273,0.4444
131,2329,0.6667
131,2393,0.5556
131,2571,0.5556
131,2722,0.1111
131,2858,0.6667
131,2871,0.7778
131,3178,0.5556
131,3363,0.6667
131,3624,0.3333
131,3826,0.3333
131,3949,0.4444
131,4011,0.6667
131,4226,0.7778
131,4878,0.2222
131,4993,0.6667
131,5782,0.7778
131,5952,0.6667
131,6016,0.7778
131,6947,0.6667
131,7153,0.6667
131,7361,0.6667
131,27611,0.6667
131,48516,0.6667
131,48780,0.6667
131,58559,0.7778
131,64614,0.6667
131,68237,0.5556
131,79132,0.7778
131,89745,0.7778
131,91529,0.7778
132,1,0.3333
132,17,0.5556
132,29,0.3333
132,32,0.5556
132,34,0.2222
132,39,0.5556
132,45,0.4444
132,47,0.7778
132,48,0.5556
132,50,0.7778
132,58,0.3333
132,70,0.4444
132,89,0.4444
132,141,0.6667
132,158,0.3333
132,163,0.3333
132,170,0.5556
132,175,0.5556
132,207,0.4444
132,235,0.5556
132,247,0.5556
132,253,0.3333
132,256,0.2222
132,260,0.3333
132,261,0.7778
132,288,0.7778
132,293,0.7778
132,296,0.7778
132,306,0.5556
132,307,0.7778
132,308,0.3333
132,318,0.8889
132,319,0.4444
132,337,0.5556
132,344,0.2222
132,345,0.7778
132,353,0.5556
132,355,0.3333
132,356,0.7778
132,357,0.6667
132,364,0.8889
132,410,0.5556
132,497,0.3333
132,500,0.4444
132,520,0.2222
132,539,0.5556
132,551,0.6667
132,555,0.6667
132,562,0.4444
132,586,0.3333
132,588,0.6667
132,592,0.3333
132,593,0.6667
132,594,0.5556
132,595,0.8889
132,596,0.3333
132,673,0.3333
132,778,0.5556
132,788,0.3333
132,837,0.5556
132,838,0.3333
132,858,0.5556
132,866,0.6667
132,899,0.7778
132,902,0.5556
132,904,0.7778
132,910,0.7778
132,912,0.5556
132,914,0.5556
132,915,0.4444
132,916,0.6667
132,919,0.6667
132,920,0.5556
132,1028,0.7778
132,1035,0.6667
132,1042,0.5556
132,1059,0.5556
132,1073,0.6667
132,1079,0.6667
132,1088,0.7778
132,1089,0.5556
132,1097,0.6667
132,1125,0.5556
132,1172,0.7778
132,1196,0.3333
132,1206,0.6667
132,1210,0.3333
132,1219,0.7778
132,1221,0.5556
132,1244,0.3333
132,1246,0.6667
132,1249,0.5556
132,1258,0.7778
132,1259,0.5556
132,1270,0.6667
132,1271,0.6667
132,1296,0.4444
132,1298,0.5556
132,1307,0.6667
132,1333,0.3333
132,1345,0.5556
132,1380,0.5556
132,1391,0.3333
132,1407,0.3333
132,1441,0.5556
132,1464,0.7778
132,1485,0.4444
132,1517,0.5556
132,1527,0.6667
132,1562,0.2222
132,1635,0.5556
132,1644,0.2222
132,1682,0.6667
132,1704,0.5556
132,1721,0.5556
132,1729,0.7778
132,1732,0.4444
132,1748,0.5556
132,1777,0.3333
132,1784,0.4444
132,1917,0.5556
132,1923,0.3333
132,1968,0.7778
132,2011,0.6667
132,2012,0.5556
132,2023,0.5556
132,2076,0.5556
132,2078,0.5556
132,2081,0.3333
132,2108,0.5556
132,2124,0.6667
132,2144,0.5556
132,2174,0.7778
132,2291,0.7778
132,2321,0.5556
132,2324,0.7778
132,2329,0.7778
132,2340,0.5556
132,2384,0.2222
132,2396,0.5556
132,2424,0.6667
132,2431,0.7778
132,2470,0.5556
132,2541,0.6667
132,2567,0.3333
132,2571,0.8889
132,2572,0.7778
132,2581,0.6667
132,2628,0.3333
132,2657,0.8889
132,2671,0.6667
132,2683,0.6667
132,2699,0.2222
132,2706,0.3333
132,2797,0.3333
132,2858,0.8889
132,2908,0.5556
132,2953,0.3333
132,2959,0.7778
132,2987,0.5556
132,2997,0.7778
132,3052,0.4444
132,3060,0.6667
132,3067,0.5556
132,3081,0.5556
132,3083,0.6667
132,3148,0.5556
132,3160,0.5556
132,3176,0.5556
132,3186,0.8889
132,3261,0.3333
132,3262,0.4444
132,3264,0.1111
132,3275,0.6667
132,3317,0.6667
132,3418,0.5556
132,3481,0.7778
132,3489,0.3333
132,3556,0.7778
132,3617,0.2222
132,3717,0.3333
132,3751,0.5556
132,3785,0.2222
132,3793,0.6667
132,3863,0.5556
132,3882,0.4444
132,3897,0.6667
132,3948,0.3333
132,3949,0.7778
132,3967,0.5556
132,3977,0.4444
132,3996,0.7778
132,4014,0.6667
132,4016,0.3333
132,4018,0.5556
132,4027,0.2222
132,4034,0.3333
132,4226,0.7778
132,4235,0.3333
132,4239,0.4444
132,4246,0.8889
132,4306,0.6667
132,4308,0.7778
132,4361,0.6667
132,4447,0.4444
132,4641,0.7778
132,4643,0.1111
132,4700,0.5556
132,4720,0.6667
132,4848,0.8889
132,4865,0.5556
132,4874,0.8889
132,4878,0.6667
132,4886,0.5556
132,4896,0.5556
132,4963,0.5556
132,4973,0.7778
132,4975,0.5556
132,4993,0.8889
132,4995,0.5556
132,5010,0.3333
132,5171,0.3333
132,5218,0.6667
132,5225,0.5556
132,5299,0.5556
132,5349,0.5556
132,5377,0.6667
132,5464,0.4444
132,5481,0.5556
132,5502,0.3333
132,5618,0.6667
132,5620,0.3333
132,5669,0.5556
132,5673,0.3333
132,5679,0.5556
132,5791,0.6667
132,5816,0.5556
132,5878,0.6667
132,5952,0.5556
132,5956,0.2222
132,5970,0.5556
132,5971,0.6667
132,5991,0.7778
132,5992,0.7778
132,6155,0.5556
132,6157,0.5556
132,6218,0.5556
132,6323,0.5556
132,6333,0.5556
132,6350,0.3333
132,6365,0.6667
132,6367,0.5556
132,6377,0.5556
132,6539,0.5556
132,6593,0.6667
132,6711,0.7778
132,6863,0.7778
132,6874,0.8889
132,6934,0.5556
132,6942,0.8889
132,7022,0.6667
132,7090,0.5556
132,7147,0.6667
132,7153,0.7778
132,7323,0.5556
132,7361,0.7778
132,7371,0.5556
132,7438,0.8889
132,7444,0.6667
132,8360,0.5556
132,8368,0.5556
132,8373,0.5556
132,8464,0.4444
132,8638,0.7778
132,8873,0.3333
132,8874,0.6667
132,8961,0.5556
132,8969,0.7778
132,8970,0.6667
132,8983,0.6667
132,26776,0.3333
132,27815,0.5556
132,30749,0.7778
132,30793,0.6667
132,31658,0.7778
132,31696,0.3333
132,32587,0.7778
132,33679,0.4444
132,33794,0.5556
132,36517,0.4444
132,37729,0.6667
132,38061,0.4444
132,39183,0.6667
132,40819,0.5556
132,41571,0.7778
132,44022,0.3333
132,44191,0.5556
132,45499,0.5556
132,45720,0.5556
132,45722,0.5556
132,45880,0.5556
132,46578,0.7778
132,46976,0.7778
132,48082,0.6667
132,48394,0.5556
132,48516,0.5556
132,48780,0.6667
132,50872,0.6667
132,52281,0.7778
132,55269,0.3333
132,56367,0.5556
132,56782,0.4444
132,58559,0.6667
132,60069,0.0
132,63082,0.6667
132,64839,0.4444
132,68157,0.6667
132,68954,0.6667
132,79132,0.5556
135,1,0.7778
135,2,0.5556
135,21,0.5556
135,32,1.0
135,47,1.0
135,65,0.1111
135,110,0.7778
135,112,0.7778
135,141,0.7778
135,153,0.1111
135,157,0.3333
135,161,1.0
135,165,0.1111
135,180,0.7778
135,223,1.0
135,231,0.3333
135,260,0.7778
135,267,0.3333
135,288,0.5556
135,292,0.7778
135,293,0.7778
135,296,0.7778
135,300,0.7778
135,318,1.0
135,329,0.3333
135,349,0.3333
135,367,0.7778
135,377,0.7778
135,380,0.5556
135,393,0.5556
135,410,0.7778
135,420,0.5556
135,427,0.5556
135,457,0.7778
135,466,0.5556
135,480,1.0
135,485,1.0
135,514,0.5556
135,520,0.5556
135,527,1.0
135,551,0.7778
135,587,0.7778
135,589,0.7778
135,592,1.0
135,593,1.0
135,608,0.7778
135,648,0.7778
135,663,0.7778
135,671,0.7778
135,673,0.3333
135,742,0.7778
135,780,0.5556
135,785,0.7778
135,788,0.7778
135,832,0.7778
135,858,0.7778
135,912,0.7778
135,919,1.0
135,1036,1.0
135,1073,1.0
135,1077,0.7778
135,1097,0.7778
135,1129,0.7778
135,1136,1.0
135,1196,0.7778
135,1197,1.0
135,1198,0.7778
135,1199,1.0
135,1200,1.0
135,1203,1.0
135,1206,1.0
135,1210,0.7778
135,1213,0.7778
135,1214,0.7778
135,1215,1.0
135,1220,0.7778
135,1225,0.5556
135,1230,0.7778
135,1240,1.0
135,1259,1.0
135,1261,0.5556
135,1265,1.0
135,1291,0.7778
135,1320,0.7778
135,1343,0.5556
135,1356,0.3333
135,1358,1.0
135,1370,0.3333
135,1372,0.1111
135,1374,0.7778
135,1375,0.5556
135,1376,0.5556
135,1377,0.3333
135,1378,0.7778
135,1379,0.7778
135,1385,0.5556
135,1387,1.0
135,1391,0.5556
135,1393,0.5556
135,1407,0.7778
135,1429,0.7778
135,1449,0.7778
135,1459,0.7778
135,1480,0.5556
135,1483,0.7778
135,1515,0.3333
135,1517,1.0
135,1544,0.1111
135,1552,0.3333
135,1562,0.3333
135,1573,0.7778
135,1580,0.7778
135,1584,0.5556
135,1597,0.7778
135,1610,0.5556
135,1614,0.5556
135,1625,0.5556
135,1639,0.7778
135,1653,1.0
135,1674,0.7778
135,1676,0.5556
135,1682,0.7778
135,1690,0.5556
135,1717,0.5556
135,1721,0.3333
135,1722,0.1111
135,1732,0.7778
135,1754,1.0
135,1769,0.3333
135,1792,0.3333
135,1845,1.0
135,1876,0.3333
135,1883,1.0
135,1892,0.7778
135,1917,0.1111
135,1918,0.3333
135,1921,1.0
135,1923,1.0
135,1954,0.7778
135,1967,0.7778
135,1968,0.7778
135,2000,1.0
135,2001,0.5556
135,2002,0.5556
135,2004,0.7778
135,2009,0.5556
135,2020,0.7778
135,2028,0.7778
135,2064,1.0
135,2076,0.7778
135,2088,0.5556
135,2105,0.5556
135,2115,0.7778
135,2118,0.5556
135,2124,0.7778
135,2161,0.5556
135,2167,0.7778
135,2193,0.3333
135,2248,0.5556
135,2253,0.3333
135,2273,0.7778
135,2300,1.0
135,2302,0.7778
135,2321,0.3333
135,2324,0.7778
135,2353,0.5556
135,2387,0.7778
135,2391,1.0
135,2393,0.3333
135,2395,0.5556
135,2406,0.7778
135,2407,0.5556
135,2409,1.0
135,2412,0.5556
135,2414,0.5556
135,2455,0.5556
135,2468,0.3333
135,2470,0.5556
135,2502,0.7778
135,2505,0.5556
135,2571,1.0
135,2599,0.5556
135,2605,0.5556
135,2628,0.3333
135,2683,0.7778
135,2692,0.7778
135,2700,1.0
135,2706,0.7778
135,2707,0.3333
135,2723,0.7778
135,2735,0.7778
135,2746,0.7778
135,2762,0.5556
135,2763,0.7778
135,2791,1.0
135,2792,0.7778
135,2798,0.1111
135,2804,1.0
135,2841,0.7778
135,2858,0.7778
135,2916,0.7778
135,2959,1.0
135,2968,0.7778
135,2985,0.7778
135,2987,1.0
135,2997,0.7778
135,3005,0.7778
135,3020,0.7778
135,3052,1.0
135,3098,0.7778
135,3101,0.7778
135,3104,0.7778
135,3175,0.7778
135,3213,0.7778
135,3248,0.1111
135,3253,1.0
135,3255,0.5556
135,3263,0.7778
135,3264,0.3333
135,3358,0.7778
135,3360,0.5556
135,3441,0.7778
135,3476,0.7778
135,3479,0.7778
135,3481,0.5556
135,3489,0.5556
135,3527,0.7778
135,3578,0.3333
135,3623,0.3333
135,3624,0.7778
135,3698,0.5556
135,3704,0.7778
135,3708,0.7778
135,3740,1.0
135,3763,0.7778
135,3793,0.7778
135,3809,0.5556
135,3812,0.7778
135,3852,0.7778
135,3869,0.5556
135,3911,0.7778
135,3948,0.7778
135,3994,1.0
135,3996,1.0
135,4022,0.7778
135,4027,0.5556
135,4084,0.5556
135,4085,0.7778
135,4128,0.7778
135,4226,1.0
135,4306,0.7778
135,4326,0.7778
135,4351,0.5556
135,4396,0.5556
135,4467,0.7778
135,4571,0.7778
135,4621,0.1111
135,4638,0.3333
135,4776,1.0
135,4881,0.5556
135,4896,0.7778
135,4993,1.0
136,10,1.0
136,15,1.0
136,16,1.0
136,19,0.5556
136,23,1.0
136,34,0.3333
136,44,0.3333
136,47,1.0
136,62,1.0
136,95,0.7778
136,110,1.0
136,122,0.5556
136,145,0.5556
136,150,0.3333
136,151,1.0
136,153,0.5556
136,158,0.5556
136,160,0.5556
136,161,0.7778
136,163,0.1111
136,165,1.0
136,168,0.7778
136,170,0.7778
136,172,0.1111
136,173,0.5556
136,174,0.5556
136,181,0.1111
136,185,0.5556
136,188,1.0
136,193,0.1111
136,195,1.0
136,196,0.5556
136,198,0.5556
136,204,0.1111
136,207,1.0
136,208,0.5556
136,216,1.0
136,225,0.7778
136,227,0.5556
136,231,0.3333
136,234,0.5556
136,235,0.7778
136,239,0.1111
136,248,0.5556
136,252,1.0
136,253,0.7778
136,256,0.7778
136,266,0.5556
136,267,0.7778
136,273,0.5556
136,276,0.7778
136,277,0.5556
136,280,1.0
136,282,1.0
136,292,0.5556
136,293,0.1111
136,296,0.1111
136,300,0.5556
136,315,0.5556
136,316,0.3333
136,317,0.5556
136,327,0.5556
136,328,0.3333
136,329,0.3333
136,333,1.0
136,337,1.0
136,338,0.3333
136,339,0.7778
136,344,0.1111
136,348,0.1111
136,349,1.0
136,350,1.0
136,353,1.0
136,355,0.5556
136,364,1.0
136,367,0.7778
136,380,0.5556
136,410,0.5556
136,413,0.5556
136,420,0.5556
136,431,1.0
136,432,0.5556
136,434,0.5556
136,435,0.5556
136,440,1.0
136,442,0.5556
136,454,0.5556
136,457,1.0
136,468,1.0
136,471,0.7778
136,491,1.0
136,551,0.5556
136,552,0.5556
136,553,0.5556
136,585,0.1111
136,588,0.5556
136,590,0.5556
136,592,0.7778
136,593,0.5556
136,595,0.5556
136,637,0.7778
137,1,0.7778
137,110,0.7778
137,111,1.0
137,150,0.6667
137,246,1.0
137,260,0.7778
137,272,0.7778
137,296,0.5556
137,318,0.6667
137,356,0.6667
137,480,0.6667
137,527,0.6667
137,541,1.0
137,588,0.7778
137,589,0.6667
137,590,0.6667
137,593,0.7778
137,608,0.8889
137,724,0.5556
137,750,1.0
137,778,0.3333
137,780,0.5556
137,858,1.0
137,903,0.7778
137,904,0.7778
137,908,0.8889
137,910,0.7778
137,912,1.0
137,913,0.8889
137,919,1.0
137,922,1.0
137,923,1.0
137,924,0.7778
137,928,0.6667
137,951,1.0
137,953,0.7778
137,954,0.8889
137,955,0.5556
137,968,0.6667
137,969,0.7778
137,1022,0.5556
137,1093,0.7778
137,1136,1.0
137,1193,0.7778
137,1196,0.7778
137,1197,0.6667
137,1198,0.8889
137,1200,0.7778
137,1203,0.8889
137,1204,1.0
137,1207,0.5556
137,1208,1.0
137,1210,0.5556
137,1214,1.0
137,1219,1.0
137,1221,1.0
137,1225,1.0
137,1228,0.8889
137,1230,1.0
137,1231,0.7778
137,1233,0.8889
137,1237,0.8889
137,1242,0.7778
137,1244,0.6667
137,1247,0.8889
137,1250,1.0
137,1252,0.7778
137,1253,0.6667
137,1258,0.6667
137,1260,0.5556
137,1262,0.5556
137,1267,0.6667
137,1270,0.6667
137,1272,1.0
137,1288,1.0
137,1293,0.8889
137,1299,1.0
137,1301,0.7778
137,1304,0.8889
137,1373,0.5556
137,1580,0.6667
137,1721,0.7778
137,1927,0.8889
137,1953,0.7778
137,1994,0.6667
137,2020,0.8889
137,2028,0.7778
137,2064,1.0
137,2288,0.5556
137,2393,0.5556
137,2571,0.7778
137,2628,0.5556
137,2648,0.6667
137,2716,0.5556
137,2762,0.8889
137,2959,0.5556
137,2968,0.6667
137,2997,0.7778
137,3072,0.3333
137,3198,0.6667
137,3421,0.5556
137,3462,0.7778
137,3471,0.5556
137,3504,0.8889
137,3507,0.7778
137,3578,0.6667
137,3671,0.7778
137,3741,0.8889
137,3742,0.7778
137,3996,0.5556
137,4262,0.6667
137,4306,0.7778
137,4963,0.4444
137,4993,1.0
137,4995,0.7778
137,5060,0.6667
137,5952,0.8889
137,6365,0.6667
137,6377,0.7778
137,6787,0.7778
137,6993,0.8889
137,7153,1.0
137,8228,0.8889
137,30749,0.7778
137,33493,0.5556
139,19,0.1111
139,260,0.7778
139,1198,0.7778
139,3300,0.3333
139,3409,0.3333
139,3555,0.6667
139,3578,0.4444
139,3624,0.4444
139,3717,0.2222
139,3744,0.2222
139,3753,0.7778
139,3793,0.5556
139,3825,0.1111
139,3827,0.6667
139,3969,0.0
139,3994,0.4444
139,3996,0.3333
139,3997,0.1111
139,4015,0.2222
139,4020,0.3333
139,4025,0.3333
139,4027,0.5556
139,4036,0.2222
139,4148,0.2222
139,4223,0.7778
139,4238,0.4444
139,4270,0.3333
139,4306,0.4444
139,4367,0.2222
139,4720,0.4444
139,4734,0.2222
139,4865,0.2222
139,4886,0.5556
139,4974,0.2222
139,4975,0.0
139,4993,0.7778
139,5013,0.5556
139,5026,0.4444
139,5065,0.4444
139,5110,0.3333
139,5152,0.6667
139,5254,0.2222
139,5313,0.1111
139,5349,0.5556
139,5400,0.2222
139,5418,0.4444
139,5419,0.3333
139,5445,0.2222
139,5459,0.3333
139,5463,0.2222
139,5464,0.4444
